artist,text
krawczyk,"Twój tata rzekł: ""Jak chcesz, to ją bierz"" Tak rzekł, o Barbaro Ślub, tysiąc trosk Plus mój siwy włos To ty, o Barbaro"
krawczyk,"Miasto to ty, to ja. Pomóż, znów jestem sam. New York, przygarnij mnie. Miasto, tak pragnę cię. Miasto… Miasto… Miasto… Miasto…"
kaczmarski,"Po ichniemu nie rozumiem, on po ludzku też. Lecz jest wódka, więc jest tłumacz, przy niej mów co chcesz. Postawiłem po sto gram, niech Negr widzi że gest mam, Jemu przecież w Ameryce ciężko jest."
krawczyk,i już chcesz z nim powędrować powędrować chcesz na oślep myślisz - chyba mu zaufam bowiem dotknął twego ciała myślą swą
kaczmarski,"Bez tchu w herbaciarni wypiwszy pięć herbat Albańczyk zapałał miłością do Serba, Lecz Serb, po Śliwowi- Cy - Albańczykowi Na zębach wypisał swój herbarz. Szczerbaty Albańczyk - to pół Albańczyka, Niejeden polityk się na tym potyka, Choć jęczy duch Tity, Że zbędny polityk, Gdzie trzeba dentysty - praktyka."
kaczmarski,"Lecz córcia łapką gładką Pieczeń skwierczącą klepie: - Nie przejmuj się tak, Tatku! Jutro ci pójdzie lepiej!   Los żaden nas nie zmoże,   Choć przeszkód pełen wszelkich!   Chwała Ci dobry Boże   Za drogę po muszelki!"
kaczmarski,"To moja droga z piekła do piekła  Wódka i piwo, koniak, grog,  Najlepszych z nas ostatnia Mekka  Bo w szósty krąg kolejny krok!"
kaczmarski,"Co im odpowiadać - każdy z grubsza wie. Paczemu odbierać mu chwilę zachwytu. Z mieszkaniem i żarciem jest na razie źle, Lecz za to - historia - wychodzi z niebytu!"
krawczyk,"Nie przykładamy wagi Do flirtów w których gramy, Wmawiamy sobie zwykle, Zabawy to niewinne... Miłostki mamy nowe, Motyle kolorowe, Im więcej ich przybywa, Tym częściej gorzko bywa..."
kaczmarski,"- Czemu pies szczeka patrz jak płonie niebo, Z pieca wyciągaj bochenki niezdaro, Ziemia dygoce uciekać stąd trzeba, Nie chcę być własnej głupoty ofiarą! Weź wszystkie pieniądze i formę do chleba!"
krawczyk,"Patrzę na twój sen, który oddala się de mnie. I wcale nie jest mi źle, jest wielka radość we mnie. Czy to co śnisz opowiesz mi, gdzie jesteś?  z kim? chociaż jesteś tutaj ze mną."
krawczyk,"Nieskalana Panno w bieli ażebyśmy nie zginęli,  Nieprawością uwikłani, ratuj nas dobra Pani! ratuj nas dobra Pani!"
krawczyk,"Przyjdź pomilczeć ze mną dziś, tak jak ja, bliźniaczo jesteś bezsenna. Przyjdź, przetrwajmy razem noc aż po świt, blady poranek, tu bądź."
krawczyk,"Cieszą się dorośli i dzieci Świetna zabawa trwa, już się śmiejecie Konie w cwał, migają kopyta Ludzie nie skąpią braw, cyrk widzów już wita"
kaczmarski,"Pęka imperium pełne swobód, Rozerwą je sąsiedzi rychło - Jak Basi rzekł, tak powie Bogu Pan Michał swoje credo: Nic to!"
kaczmarski,Odwiedzając więc kościoły i cmentarze Nie wzruszyłem się widokiem płowych flag I na Pradze w ulubionym kiedyś barze Setka czystej smakowała już nie tak
kaczmarski,"Już moja prawa łapa tkwi w żelaznych szczękach I jej nie wyrwę, choćbym wszystkich użył sił, A królik w pętli - moja zguba i przynęta Czerwone oczy przerażone we mnie wbił! Ale i jemu śmierć pisana - on nie winien! Ten, co zastawił wnyki to dopiero wróg! To z jego marnie zginę rąk, jak zwierzę ginie! Dostanę pałką w łeb nim warknąć będę mógł!"
krawczyk,"i chociaż miałem, wiem  zadzwonić to  to dziwne tracę głos"
kaczmarski,"Uwierzyliśmy megafonom! W końcu nie było nam tak źle. Po co stać w deszczu na peronie, Gdzie z wszystkich stron wichura dmie?"
krawczyk,jesteś moim dobrym losem  pełnym głosem wołam:  kocham Cię
krawczyk,Tak bardzo chcę być z tobą Pamiętam tamte dni Pamiętam czułe słowa Które szeptałaś mi
krawczyk,"Oto mu się wół i osioł kłaniają, Trzej królowie podarunki oddają. Chwała na wysokości..."
krawczyk,"Chociaż w stajence, chociaż w stajence Panna Syna rodzi Przecież on wkrótce, przecież on wkrótce Ludzi oswobodzi"
kaczmarski,"Którzy myśleli, że podobni Jemu, Nagle podobni są tylko do siebie. Twarze wszechmocnych, którzy chcieli nie móc, Jak zmięte ścierki użyte w potrzebie."
krawczyk,"Ref:  Z każdym dniem coraz więcej w nas  Niezaleczonych ran  Nieprzejednani trwamy, nieposkładani  Z każdym dniem ginie wiara, że  Cud może zdarzyć się  A przecież bez pomocy z nieba nie da się żyć"
kaczmarski,"Zwykle słowa wyszły już z użycia. Wielkimi porozumieć nie można się wcale. Co raz ktoś zawoła o winnych wykrycie, Pan ręką pokazuje mu graniczne pale, Za którymi znikliście wy - wygnani w przeżycie."
kaczmarski,"Wiem - bo byłem sekretarzem u króla. Do czasu, Gdy wolałem się pokłonić władzy Czarnolasu."
kaczmarski,"Śnij korzenie i owoce Śnij pałace i ruiny Dni milczące, gwarne noce Góry mrok i blask kotliny."
kaczmarski,Na głowie kwietny ma wianek   W ręku zielony badylek  A przed nią bieży baranek  A nad nią lata motylek   A przed nią bieży baranek  A nad nią lata motylek
krawczyk,"Odkrywaliśmy tajemny świat, Pamiętam każdą z tych chwil, Szklane góry, gdzie śpiewał wiatr O nas pieśń. Byłaś blisko tak, Nie liczyłem godzin i dni. Myślałem - tak musi być."
kaczmarski,Wszyscyśmy z drwin Sokratesa: Nierozpoznana Niewiedza;
krawczyk,"Aby mu grać wszystko to, co lubił Grywać tu. Aby mu grać wszystko to, co lubił Grywać tu."
kaczmarski,Mówią to piwko to na sprzedaż Jak spragnionemu ulgi nie dasz Pięć kafli kapsel ciepły murek Rozmowa browar i ogórek
kaczmarski,"Jeszcze rosną drzewa, które to widziały, Jeszcze ziemia pamięta kształt buta, smak krwi. Niebo zna język, w którym komendy padały, Nim padły wystrzały, którymi wciąż brzmi."
kaczmarski,Bo przecież to jedynie jest Po trupie - ślad. Szkielet mordercy Mengele - Nieżywy kat.
krawczyk,"Obyś sądził sprawiedliwie Prostą drogą zawsze szedł Obyś wiedział, co jest prawdą Co jest dobrem, a co złem Obyś zawsze był odważny I nie opadł nigdy z sił Obyś wiecznie młody był"
kaczmarski,Jak dostać się w tę świętą glinę Między robaków ród upadły Które karmiły się Stalinem Które Feliksa nawet zjadły?
kaczmarski,- Jestem w raju  Jestem w raju  Żaden tłum nie dotarł nigdy na mój szczyt  Jestem w raju  Jestem w raju  Gdzie spokojny słyszę krwi i myśli rytm...
krawczyk,Mieliśmy dla siebie tyle chwil  przed nami otwierał się świat  i anioł nadziei przy nas był  a los był z nami za pan brat
krawczyk,I w bajce to nie będzie cud Że książę los z Kopciuszkiem splótł Że dla spełnienia tęsknot dwóch Specjalnie przybył dobry duch
kaczmarski,Pęka mi serce - szkoda sił - Jutro się samo sklei Gdybym - jak dziś - w kołysce pił - Nie znałbym łez beznadziei.
krawczyk,Idą także krotochwilni Weseli grajkowie A na końcu sokolnicy I młodzi wojowie
kaczmarski,"Ktoś się wzburza, że tak nie jest? Niech się wzburza! - Ty się śmiejesz!  Nie daj wzburzać się ni wzruszać:  Wszystko wolno! Hulaj dusza!"
kaczmarski,Dwa kroki dalej w publicznym szalecie (Ściana z pisuarem ręcznikiem i kołkiem) Chwieje się głowa drzemiącej kobiecie Skulonej między kiblami a stołkiem
kaczmarski,"Czemu winien huragan, Kiedy niebo się wzdraga, Żeby spojrzeć na zniszczeń festony? Próżno z wirem się zmaga Ziemskich dóbr kruchy stragan Wciąż na piaskach ruchomych klecony. W tłumie - wir i huragan."
krawczyk,"Ooooo... Anno (Anno) Halo, Anno (Anno) Halo, halo, Anno (Anno) Halo, Anno (Anno)"
kaczmarski,"Czyśmy za wolno szli, czy pobłądzili, Czy iść przestali we zwątpienia chwili,"
krawczyk,"Daj się skusić na wakacje Morze, plaża i kolacje... Będziemy tańczyć aż po świt... (Chociaż dansjor to ja nie jestem) Chciałbym też w księżyca blasku Stawiać z tobą babki z piasku I wciąż do ucha szeptać ci... Tak jak wtedy:"
krawczyk,"Kiedy tańczę, niebo tańczy ze mną. Kiedy gwiżdżę, gwiżdże polu wiatr Zamknę oczy, liście więdną, kiedy milknę, milczy świat."
kaczmarski,"Lecz, choćbyś się nie zlitowała Nade mną gestem ani słowem - Kocha psia dusza całym ciałem - Prócz głowy.      Wszak straciłem głowę."
kaczmarski,"Nauczyły się owe istotki Nosić kapturki i botki, Wycięły wszystkie stokrotki I poustawiały płotki."
kaczmarski,"Co najdroższego masz - to wełna,   Sprzedaj ją dobrze, nie wstydź się.   Ostrzygą wszystkich, ale przegra   Ten, kto bezmyślnie mówi ""nie""."
krawczyk,Już trener rady dał Już na widowni szał Tunelem naprzód marsz To będzie sukces nasz
krawczyk,"Głos kukułki słychać z buku Cały ją podziwia las: Kuku, kuku, kuku, kuku Kuku, kuku - jeszcze raz"
krawczyk,"Lecz jaki jest Tych przysłów sens? Już wiem, o Barbaro Ty trzymasz bat A wóz ciągnę sam Ja sam, o Barbaro"
kaczmarski,"Coraz paniczniej rzucam się w windzie, Od bicia w mur już serce rwie I wciąż się łudzę że ktoś przyjdzie I z klatki tej uwolni mnie. Że ktoś mi najpierw serca doda A potem swą pomocną dłoń Poprzez wykuty otwór poda Abym się mógł przedostać doń."
kaczmarski,"Wykańczaliśmy jednostkę Plan się walił - liczył czas. A tych paru pracowało tam - na dnie. Wtem się ogniem zajął mostek, Ewakuowali nas, A od tamtych na dnie odwrócili się!"
kaczmarski,"Klucznik mu na to rzekł: – Czyśćcowy życia bieg Przepełnił się cierpieniem. Więc choć odtrącić mógł, Wolał was dobry Bóg Skazać na przebaczenie!"
krawczyk,"Piękna pani nie chce mnie, piękna pani dumna jest, p..."
kaczmarski,"Tak się nam dziejowy dramat Kończy scenką dopisaną: Miast pointą, co nam znana - Wymazaną białą plamą."
krawczyk,"Jedno prawdy słowo Może stworzyć świat na nowo Czekaj na znak, czekaj - By nic się złego nie zdarzyło Bo to jest miłość"
krawczyk,"Tak, już wiem, to znów był mój błąd No cóż, tych kilka słów Zbyt wiele na jeden raz Nie wiem sam, jak stało się to Że ja, spokojny tak Straciłem cały spokój swój"
kaczmarski,"Wiotczał pod dłonią protest żywych sił Łomotał w sercu zachwycony lęk, Aż o żywotach kota dziewięciu przesąd pękł W cynobry nerwów i błękity żył."
kaczmarski,"Zamiast szkieletu mógł być piasek w trumnie Sprytna sypkości śmierci aluzja Lecz wolę szkielet. Szkielet brzmi dumnie Nawet i wtedy, gdy robak mu mózg zjadł"
kaczmarski,"Stach! My z matką wyjeżdżamy jutro stąd, Po tym wszystkim już nam tutaj żyć nie dadzą, Sąsiad mówi, że głupota i że błąd, Ale sąsiad, tak jak zawsze - trzyma z władzą."
krawczyk,Zdejmij buty Zdejmij płaszcz i z butelki nalej nam Będę twój dzisiaj wieczorem
kaczmarski,"Trzęsie się z płaczu pan Zagłoba Nad symboliczną Polski trumną I krwi nie woła - sam nad grobem, Bo umrzeć łatwo; żyć jest trudno."
kaczmarski,"W sierocińcu po dziedzińcu Chodzą dzieci w koło, A za siatką wróbli stadko Bawi się wesoło. Rozćwierkały w świecie całym - Stąd i ja wiem o tym, Że to wprawdzie sierociniec, Ale nie sieroty."
kaczmarski,Czasem się gorszy jakieś wapno Gdy chłopcy ostrym słowem chlapną Częściej powstaniec spyta chytry Nie masz pan aby gdzie półlitry
kaczmarski,"Wołają - ślepota! Wołają, że pycha! A ja ramionami w dół niebo odpycham I chwytam w źrenice ogromy oddali, Gdzie wszystko jest małe i wszyscy są mali!   Ich rozgwar pochłania   Fanfara cisz -   Im - lecieć w otchłanie,   Mnie - wzwyż!"
kaczmarski,"""Bracie, braciszku, wojnę przeżyłem a z lasu wyszedłem za wcześnie. We wsi mnie jakiś patrol przydybał i taki był koniec pieśni. Siedzę w obozie razem z Niemcami, NSZ i AK, trzymam się zdrowo, do domu wrócę kiedy się tylko da. Wczoraj niektórzy z nas uciekali, ja się trzymałem z daleka (gdy się z takiego obozu pryska,trzeba mieć dokąd uciekać!). Dziś ciężarówką zwieźli połowę, resztę skreślono z list, teraz ich biorą na przesłuchanie, patrzę, nie mówię nic. Był jeden taki przyjemnie spojrzeć, wysoki, obszerny w barach, wyższy, silniejszy nawet ode mnie, znasz mnie, trudno dać wiarę. Miał marynarkę w angielską kratę, razem z tamtymi pruł, Gdy go złapali i przesłuchali, wyszło człowieka pól. Zapadł się w sobie, chodzić nie może, niższy jest chyba o głowę. Nie znam się na tym, ale wygląda jakby miał żeber połowę. Tak tu żyjemy, list ten wysyłam Rosjanka (kocha tu mnie). Jak mam już siedzieć, wolę u swoich, zawiadom o mnie UB""."
kaczmarski,"I tak sam sobie zgotowałem zgubę: Meloman - nie skrzypek, nie bankier - a ubek,"
kaczmarski,"Wyjechałem. Przeniosłem się tutaj, do Stanów. Mówią - czym jest komunizm - ucz Amerykanów."
krawczyk,Kiedy gitary zadźwięczą I harmonii śpiew słodko brzmi Snuje się nicią pajęczą Echo wspomnień mych z dawnych dni
krawczyk,"Nasze życie jest jak ten walc Świat wiruje, orkiestra gra Zatańcz ze mną, gdy zabrzmi znów Wciąż ten sam smutny walc z moich snów"
krawczyk,"W mieście są lody i rurki z kremem Hot-dogi, frytki, z Hortexu sok Dla was to wszystko za każdą cenę No i co jeszcze? Taneczny krąg!"
kaczmarski,Obcy przybyszu w miasteczku P. Gdy umrzesz - niech poniosą cię Poprzez błękitny nieba łan -  Gdzie czeka Pan.
krawczyk,"Parostatkiem w piękny rejs, statkiem na parę w piękny rejs  Przy wtórze klątw bosmana, głośnych krzyków aż od rana  Tak śpiewnie dusza łka"
kaczmarski,"Sam z rachunkami ma kłopoty; Nikomu nie wyceni cnoty I z grzechów też nie zbierze żniwa. Trochę rozrzutny, trochę próżny - Zawsze się czuje komuś dłużny, Więc byle bydlę Go wykiwa."
kaczmarski,Wygraj Co się da Póki diabła warta trwa Gra!
krawczyk,Radio gra najnowszy przebój dnia Znowu świat ma nowy hit O czym znów w głośniku ktoś tak łka? To temat jest stary jak świat
krawczyk,"Odtąd niechcący bym objął u Zofii straż Czasu nie tracąc w najbłahszym fragmencie dnia Myliłby się, kto by to uznał za zdarzeń zbieg Kto by chciał widzieć w przypadku tym grę"
kaczmarski,Tym lepiej jeśli mnie Cios dosięgnie twój Upiję wkrótce się I żal zgubię swój
kaczmarski,"Aztecki - ptasi i jaszczurzy, Trochę nikczemny, trochę święty, Jak lud, o którym świadczą gruzy Piramid dżunglą porośniętych."
kaczmarski,Ostrożnie stawiaj kroki Bo w sobie masz swój Hades I w sobie cień głęboki I bezład razem z ładem Wiem dobrze jak ci ciężko Nie dzielić bólu z nikim I wracać martwą ścieżką Bez żywej Eurydyki Ona się stąd nie ruszy I cisza ją pogrzebie Graj dalej Orfeuszu Żeby przekonać siebie
krawczyk,"1.Gdy nadchodzi dzień grudniowy Fa-la-la-la-la, la-la-la-la Wtedy wyżej wznieśmy głowy Fa-la-la-la-la, la-la-la-la I niech każdy się raduje Fa-la-la, la-la-la, la-la-la Pierwszej gwiadki wypatruje Fa-la-la-la-la, la-la-la-la"
kaczmarski,"Dłonie w sadzy drą z mozołem Skoroszyty i bruliony. Dobrze, Wania, że łyknąłeś, Bobyś był wzruszony."
krawczyk,Obyś rękom dał zajęcie Obyś skrzydła miał u stóp Obyś wytrwał w swych zasadach Kiedy wiatr się zmieni znów Obyś zawsze był radosny I w swych pieśniach ciągle żył Obyś wiecznie młody był
krawczyk,letni wieczór gdy w drzewach wiatr tańczył wyciszał nas schowani przed światem  nie pierwszy raz wpatrzeni w półmrok zamyśleni tak
kaczmarski,Lecz stary wciąż w nim ryje dzik Myszy sytości czują czas Obfitość obiecuje świt Kiedy odrasta las.
kaczmarski,Myślisz sobie co on chce ode mnie I bezmyślnie łzą oczy podchodzą A ja może się z tobą ożenię Nieszczęśliwe się dzieci urodzą Na co patrzysz madonno bufetu Znad ołtarza kielichów i flach Czy oślepia cię światło kinkietów Czy przenika ten sam co mnie strach
krawczyk,Do szczęścia wstęp Z taką jak Magda ma sens W takiej jak Magda jest cel Choćby ukryty gdzieś
kaczmarski,W więzionkach czasik narodkowi Z dzionka na dzionek płynął Tyranek zaś się wił i głowił Jak władzkę mieć - nie ginąc.
kaczmarski,Podniosłem oczy i objąłem wzrokiem Ulice stragany stadiony sklepienia Wtem słyszę szmer Pada z nieba popiół... A to się tylko obsunęła ziemia Pod czyimś szybkim nierozważnym krokiem.
kaczmarski,Niejeden z was ziemie gryzie Inni choć młodzi - już siwi A wy szykując nam krzyże Mówicie - bądźcie cierpliwi!
kaczmarski,"Bo ja chciałem być kimś, bo ja byłem Żyd, A jak Żyd nie był kimś, to ten Żyd był nikt."
krawczyk,"Ach, z czułymi, przemiłymi snami Zasypiałem z nim gasnącym o poranku, W snach dawnymi bawiąc się wiosnami, Jak tą złotą, jak tą wonną wiązanką…"
kaczmarski,Niektórzy płaczą niektórzy płaczą niektórzy płaczą krzyczą w głos Ich wrzask zagłusza chór anielski Niektórzy skaczą niektórzy skaczą Chcą być przeklęci pierwsi Chcą być przeklęci pierwsi Chcą być przeklęci pierwsi
kaczmarski,Za te dziewczyny pij Co kochać będą mnie Za te dziewczyny pij Co mówią o mnie źle
krawczyk,"W radiu gdzieś mówią że jeszcze jeden minął dzień, który to trudno zliczyć już. Sięgam znów po twój list, datę zatarł czas piszesz, że wracasz za parę dni żebym czekał."
kaczmarski,Warczą bębny ludożerców na Wyspach Szczęśliwych Idziemy misjonarze starych prawd brzegiem oceanu Kto z nas pierwszy przyjmie rytualny rytm za swój Kto uzna władzę oszalałych szamanów...
kaczmarski,Poderwałem z łóżka się patrzę po sali Kilkunastu takich po niej snuje się - Wykastrowali mnie! Wykastrowali! I w kastratów chór wcielili mnie!
kaczmarski,Ja pod Kurskiem w okopach pośród trupów i krwi Byłem wtedy sierżantem a w boju Za moimi plecami byli tacy jak ty A tyś żył tutaj sobie w spokoju!
kaczmarski,"A ja wdycham Londynu grypogenne opary I kosztuję Paryża zgniłowonny roquefort, Po La Manczy się błąkam, w Rzymie szukać mam wiary, Bezskutecznie za swój pragnąc brać każdy port."
kaczmarski,"On ją dostrzegł nagle, ona go dojrzała I świat im zniknął z oczu, jak z dmuchawca puszek. Ciało - jak powietrza - zapragnęło ciała I czujnie się jęły obwąchiwać dusze. Tyle niepewności i odwagi tyle! Żadne nie wiedziało, że tylko przez chwilę..."
krawczyk,"W kolorze oczu twych tamten świat nabrał barw, byłaś obok mnie blisko tak w każdy czas, i nie raz bałem sie ,ze to sen tylko sen, w którym przyszłaś, ty znikniesz wnet razem z nim."
krawczyk,"Od wielu lat jestem z nim za pan brat dzisiaj tu, jutro tam to mój świat nie liczę dni światło gwiazd mówi mi gdzie jest miejsce i czas gdzie mój świat"
kaczmarski,"Lecz, jak gromić Adama, Gdy rozterka ta sama Zamiast w walce - wyżywa się w piosnkach? Więc sumienie najszczersze Dyktowało mi wiersze Których temat: ""Pochwała Łotrostwa""."
kaczmarski,"A tam, gdzie sucho - wielkie trwały prace: Puchły od płodów obfitości spichrze, Kute w krysztale podniebne pałace Blask słońcu kradły w złotonośnym wichrze; Lecz nie zamieszkał w nich, kto nie miał za co I gniew ogarniał go na widok tychże, Więc rzucał warsztat, zaniedbywał rolę I z rozrzewnieniem wspominał niewolę."
kaczmarski,"Ja byłem jak Mojżesz, niosłem Prawa Nowe, Na których się miało oprzeć Odbudowę."
krawczyk,"Anno, tańcząca nad bystrą rzeką W późnego lata dni Anno, kryjąca smagłą powieką Radości i złote skry Wsłuchana w nutkę, zrazu daleką Coraz głośniej brzmi:"
krawczyk,"Jesteś tu by zmieniać świat Każdym dniem godnie żyć Jakby to ten jeden dzień Marzeniem naszym był Chociaż czasem brak ci sił Nie poddawaj się, o nie Trudno jest bez marzeń żyć Bo nasze życie jest wielkim ich spełnieniem"
krawczyk,"Stało się już, przy Barbarze tuż tuż dni me płyną I wierzcie mi, nie wytrzymałby nikt z tą dziewczyną Dobrze mi tak, czego chciałem, to mam, taka ona A jak na złość - nie tak łatwo rozstać się z nią"
krawczyk,"Nie zostało nam już nic Tylko słowa, tylko łzy W serialowy dramat zmienił się nasz film Nie zostało nam już nic W przemijaniu zwykłych dni Happy endu urok rozwiał się jak dym"
krawczyk,"Wiesz,że Cię kocham Te słowa dla mnie tak wiele znaczą Wiesz,że Cię kocham I nigdy przecież nie było inaczej Wiesz,że Cię kocham w tych słowach zawsze byłaś szalona Wiesz,że Cię kocham I naszych miłości nic nie pokona"
kaczmarski,To moja droga z piekła do piekła  Miasto a w Mieście przy bloku blok  Wciągam powietrze i chwiejny z lekka  Już w czwarty krąg kieruję krok!
krawczyk,"Bądź struną najskrytszych marzeń Bądź barwą codziennych zdarzeń Bądź godzin urodą Jasnym niebem ponad głową Bądź sercem, co nie ochłonie Bądź iskrą schwytaną w dłonie Bądź ciszą przed świtem Drogą, którą dalej idę dziś"
kaczmarski,"Więc z lotu miotły dostrzeże przez chwilę Kosmiczny zamiar wichrowej spirali: Owszem, tam w dole pogorzelisk tyle! Co zapłonęło - musi się wypalić. Zostaną w węglu łapy krokodyle, A to, co człowiek wzniósł - to człowiek zwali; Ten ślad jaszczurzy znaczy jego dzieje: Pełznie, więc dąży - dąży więc istnieje."
kaczmarski,"La-la-la! Zaśpiewał w barze ktoś, To czarny Ziutek pije gin, Celiny koleś, twardy gość. Pije czwartą noc, nachylił setną ćwierć, Powietrze zaraz wyszło z niego w kliniczną popadł śmierć, Liczko pobladło mu jak wosk Pozbył się swych o Celinę trosk."
kaczmarski,"Lecz on na wszystkich spogląda z godnością Nie tknie słodyczy, choć dawno nic nie jadł. Siedzi jak bożek - wpółskryty w zaroślach I tylko z oczu nie spuszcza Pigmeja. Pigmej pijany, z miną wyższej rasy, Mówi, że szał je czasami ogarnia I trzeba wtedy przetrzebić te lasy Wówczas turystom wstępu się zabrania."
kaczmarski,- Więc byłeś z nim! Mam śiwadków potwierdzenie. Lecz starzec znów szczersze wypiera się. - Mówiłem już że nie.
krawczyk,"Przez ciebie ta bezsenność O tak, ma Barbaro Noc mija, gwiazdy bledną O tak, ma Barbaro"
krawczyk,"biegnę z deszczu w deszcz,  wiatru w polu szukam też, acha, ocho, ehej!"
krawczyk,"Dom rodzinny już za nami Wyruszyliśmy bo trzeba Twarda ziemia pod nogami Wojsko idzie, wojsko śpiewa"
kaczmarski,"Po pałacach i katedrach Zdjęty strachem ludzki kał - Świeżym mięsem trzęsie febra, Osły dosiadają małp.   Wachlarzami nietoperzy   Popiół z sierry zmiata wiatr;   Kat ofierze swej nie wierzy,   Że i nad nim stoi kat."
kaczmarski,Czekały przecież na mnie od początku:  Skała szaleństwa i skała rozsądku.
kaczmarski,"Nie chce mi się o tym pisać, Ale nie da się nie pisać, Chociaż mi powinno zwisać Tak, jak wszystkim wkoło zwisa; Skoro jednak mi nie zwisa, No to muszę o tym pisać, tak, czy siak."
kaczmarski,"Przy dębowym stole siadłszy bokiem Wedle rangi, zasług i uznania Spoglądamy w przyszłość czystym okiem Kogoś, kto nic nie ma do dodania."
kaczmarski,"Lepiej teorią się poparam By się w zaszczytne dostać grono Wykażę, jak korona cara W gwiazdę zamienia się czerwoną"
kaczmarski,A cóż to za historia nowa? Zdumiona spyta Europa Jak to? To chłopcy Mołotowa I sojusznicy Ribbentropa.
krawczyk,"...mba, bamba, uu! Bamba, la bamba,  bamba, la bamba, la bamba, la bamba  mba mba la bamba"
kaczmarski,Ach gdyby sprawa której służę Stała się sług swych godna Myślałem idąc w jeńców sznurze Krokami w rytm batoga Handlarzy ludzkim ciałem chciwość Zwierzęcość poniżonych Prosiły myśl o inny żywot W bezsenną noc wyśniony
kaczmarski,Ja nie uczony lecz wśród gości Miewałem już znakomitości Zwłaszcza sportowcy i aktorzy Widziałem ich w telewizorze
kaczmarski,"Jak ja powiem Jehowie - Za mną, Jahwe stań Z tą Polską związanym pępowiną hańb!"
kaczmarski,"Wszystko teraz jednocześnie wyszło na jaw, Więc inspekcje przyjeżdżają raz po raz, A nam - całkiem są na rękę takie jaja, Bo nareszcie mamy spokój, mamy czas."
kaczmarski,"Każdy chce mieć i każdy tak czy owak ma Tę krótką chwilę między wejściem swym i wyjściem! Każdy na jakimś instrumencie gra, Choć nie każdego oklaskuje się rzęsiście. Lecz ja - ja wiem, ta krótka chwila długo trwa, Ale mam tyle, drodzy, wam do powiedzenia! Tylko przeszkadza mi ta za kurtyną twarz I ciągły szept, że to już koniec przedstawienia!"
kaczmarski,"Dawno nie było nam tak źle- Zostaliśmy zupełnie sami. Ja wlokę cień, cień wlecze mnie, Kałuże lśnią nam pod nogami..."
kaczmarski,"W tle pożądliwie brzęczy rój Komentatorów i pisarzy, Co myśl ostatnią zmienią w gnój, Byle w tysiącach egzemplarzy. Bo tak dziś przecież musi być! Bo oni wiedzą, co się święci! Bo trzeba chronić wątłą nić! Prawdę przechowa się - w pamięci!"
kaczmarski,Widziałem złotą drogę droga była pusta Policjantów z zawodową wściekłością w ustach Widziałem małe dzieci z łańcuchem na dłoniach Widziałem bandytów z wieńcami na skroniach I jest ciężko ciężko ciężko ciężko Ciężki deszcz spadnie wkrótce na ziemię
kaczmarski,"Jakby to Owid ułożył, W sekretach płci obeznany - Cudowne metamorfozy! Nieustające przemiany!"
krawczyk,"(Na na na na na na na, na na na na na na na)"
krawczyk,"My k niemu podjediem, sprosim - czto takoje? I stancujem wmiestie pod talanku troje. My k niemu podjediem, sprosim - czto takoje? I stancujem wmiestie pod talanku troje."
krawczyk,"Nie każdy deszcz, był pełen łez. Nie każdy płacz przynosił ukojenie. Nie każda noc rodziła dzień. Lecz tamten czas pozwolił nam, być zawsze blisko siebie."
kaczmarski,"Jak to długo potrwa wszystko Nie wie nikt na tym etapie. Przyjedź szybko, zobacz z bliska, Może jeszcze się załapiesz!"
kaczmarski,"Służy nam kosmos i natura żywa, Władzę nad duchem nakazuje pycha I tylko to morze tak samo oddycha Gdy doń wracamy - nie umiejąc pływać."
kaczmarski,Czekasz na jad A ja zwlekam wciąż I nie tknę cię Aż poczujesz żal i strach
kaczmarski,"W źródle siła i trwanie, ukojenie pragnienia, Dźwięk daleki a przecież jedyny! Więc za dźwiękiem, pod prąd rzeki mętnej, zgubionej Trzeba czołgać się, pełznąć i płynąć, Bo tylko się - ź r ó d ł o - nie zmienia."
kaczmarski,"Tato! Jeszcze tu nie jestem miesiąc, a już wszystko wyrozumiem, Miasto - owszem, ale w telewizji ładniej wyglądało - Każą tutaj tylko czytać, no a czytać przecież umiem Więc mnie niczym nie nastraszy ten uniwersytet cały!"
kaczmarski,Na głowie kwietny ma wianek   W ręku zielony badylek   A przed nią bieży baranek   A nad nią lata motylek   A przed nią bieży baranek  A nad nią lata motylek
kaczmarski,"O godność woła upodlony O skruchę - pycha strojna w ornat O ciszę - kto w ruch wprawia dzwony O honor - skroń kuloodporna. ""Ja!"" - piszczy w ciżbę wprasowany ""My!"" - kto się własnych boi dążeń Ten co czci miłość - niekochany Kto ma nadzieję - pętlę wiąże."
kaczmarski,"Nie ma tu z kim rozmawiać, zwój wierszy wart każdej ceny. Ciała kobiet ciekawych brane pośpiesznie, bez kunsztu I bez szeptów bezwiednych - chłoną nie dając nic w zamian Białe nasienie Imperium w owcą pachnącym łóżku."
kaczmarski,"Nie chcą kibica bracia Polacy Przegrał wybory we własnym mieście, Choć ogłoszenia dawał do prasy, Że emerytom zapewni szczęście."
